,neuron,mae,mse,rmse,Perror
15041,relu_24_21_6,0.12466100772221818,0.021908077378354124,0.1480137742858891,11.939504766221507
7988,relu_14_29_27,0.13222497065861955,0.02190874483354176,0.14801602897504634,12.275476637674988
3359,relu_8_20_15,0.14243314584096206,0.02191634942383504,0.14804171514757264,13.756486169312733
3748,relu_9_7_26,0.11878347873687797,0.021917635834921425,0.1480460598426092,13.580517232188726
13927,relu_23_6_26,0.1358775409062697,0.02192289315355201,0.14806381446373726,13.461464076141294
7959,relu_14_28_25,0.11378467400868668,0.021927046070004612,0.1480778378759111,10.954498602937885
2518,relu_7_16_11,0.1192648442586256,0.021927892021990626,0.14808069429196577,13.598840573470378
3469,relu_8_24_17,0.13006822188695205,0.021928507537778825,0.1480827725894502,13.159636496665325
12932,relu_21_23_30,0.1385715754826857,0.021930423997872928,0.1480892433564063,13.525931863965003
7973,relu_14_29_12,0.13297044356663956,0.021931967654093155,0.14809445517673225,14.157990533765906
9861,relu_17_18_10,0.1384814532597853,0.021933203806800413,0.14809862864591425,13.067379707900892
13226,relu_22_7_27,0.1268990310033156,0.02193994467718625,0.14812138494216914,12.21754811407833
12219,relu_20_24_19,0.11190717538197766,0.02194169317255548,0.14812728706269981,11.074289545339365
10907,relu_18_29_30,0.13660909255345596,0.021942141099495566,0.1481287990213097,14.005159558674759
15494,relu_25_10_27,0.09479240655899106,0.021942602929135573,0.148130357891742,7.945129108783705
8283,relu_15_13_25,0.13595208485921156,0.02194550982759305,0.14814016952735357,14.142421962990824
5903,relu_12_6_21,0.1204441603024794,0.0219459740448048,0.14814173633653954,11.78109578051514
3413,relu_8_22_15,0.14252833445866836,0.02194870000186684,0.14815093655413333,13.576246609678275
9095,relu_16_16_27,0.13969820022583063,0.021948878495435135,0.1481515389573633,13.709165150793462
11024,relu_19_7_12,0.11684012730916271,0.02194915668004483,0.14815247780595783,13.398696784657082
4087,relu_9_20_14,0.13954207022984758,0.02194922237173047,0.14815269950875168,14.39963185541354
5838,relu_12_4_10,0.13015858252843154,0.021959345464817343,0.14818685996004283,13.12638961129307
11865,relu_20_11_16,0.13869421799977555,0.021968111345748477,0.14821643412843422,13.929123317765711
13362,relu_22_12_28,0.12674613316853775,0.021972464447879887,0.148231118351984,11.480102812222144
6339,relu_12_22_25,0.1308660538991286,0.021973720506356938,0.1482353551159673,13.670961855257989
15313,relu_25_4_8,0.11123071193695122,0.021980223525452525,0.14825728827093973,13.087980409846079
10935,relu_19_4_4,0.11723814328511487,0.021980981427496486,0.1482598442852834,13.45350905473586
9946,relu_17_21_14,0.1390220435460402,0.021984687107491224,0.14827234100630915,13.973408234598642
6800,relu_13_12_27,0.12651918252309097,0.021985387761956708,0.14827470371562612,12.808897960207736
4439,relu_10_6_15,0.12135827064514218,0.021985958479348776,0.14827662823030735,12.257525158003613
3369,relu_8_20_25,0.11193517764409314,0.021986465982176705,0.14827833955833436,9.851249631089967
3637,relu_8_30_23,0.11879700740178356,0.021987245407679493,0.1482809677864273,10.70300517283937
14623,relu_24_5_20,0.11344030221303233,0.021987501502517815,0.14828183132979514,13.377060234115016
3288,relu_8_17_25,0.1422503980000807,0.021990890204092967,0.14829325744649677,14.16632916986362
5529,relu_11_19_25,0.11624032815297378,0.021991116011089894,0.14829401879742113,11.60864105136356
10646,relu_18_20_12,0.12248596270879045,0.021992006350993958,0.14829702070842138,10.783050913856004
9153,relu_16_19_4,0.12316667159398331,0.021995954786152953,0.1483103327019158,11.859150487789538
5113,relu_11_4_14,0.122647944291432,0.022000586072599367,0.1483259453790852,13.648397878742173
12295,relu_20_27_14,0.11321772654851207,0.02200536295115483,0.1483420471449509,10.066602012317242
5374,relu_11_14_5,0.13507219870885148,0.022009799920355226,0.14835700158858436,13.03060189948386
15321,relu_25_4_16,0.13062756538391168,0.022010023732484264,0.1483577558892162,14.070616689157868
1371,relu_5_27_25,0.13214556296666397,0.022010760092532063,0.14836023757237674,11.93936147277766
13022,relu_21_27_12,0.13057722171147598,0.0220134146308128,0.14836918356185963,12.710013445227816
14367,relu_23_23_7,0.12411928733189834,0.022015397590060052,0.14837586592859384,12.334228165103323
12753,relu_21_17_13,0.13837490399678481,0.02201578452352502,0.14837716981909657,14.422108510663818
4529,relu_10_9_24,0.12139652093251481,0.022016077739507596,0.14837815789228412,11.492152167791488
12973,relu_21_25_17,0.12220511754353776,0.02201637293265467,0.14837915262143356,12.543049601976342
9281,relu_16_23_24,0.1425882252057387,0.022021360256210654,0.14839595768150377,14.251745834074772
13232,relu_22_8_6,0.11606501658757462,0.0220216179025735,0.14839682578334853,11.758706321074888
14209,relu_23_17_11,0.12197275479634537,0.02202230300683075,0.1483991341175236,10.498463201189713
812,relu_5_7_6,0.10768308957417735,0.022022636397306918,0.14840025740310195,12.110429793990741
1011,relu_5_14_16,0.1229306968053175,0.022026002376835843,0.14841159785150163,12.146458045338708
14153,relu_23_15_9,0.1365813048680617,0.022031238354802182,0.14842923685986592,13.850596365724979
1752,relu_6_14_28,0.1353258546193434,0.022032563773975035,0.1484337016111066,12.599292150894872
11707,relu_20_5_20,0.13083602507909073,0.02203493267528689,0.14844168105787164,13.573157133991302
370,relu_4_17_23,0.14517150402069146,0.022037198851853398,0.14844931408347226,13.38223254058399
1138,relu_5_19_8,0.10186554511388073,0.02203735221680795,0.14844983063920264,12.608358562833065
1420,relu_5_29_20,0.14632359027862601,0.022040326040318317,0.1484598465589882,14.561602484625643
15737,relu_25_19_27,0.13000671227772964,0.022042060039788917,0.1484656864052732,12.176541734266934
2244,relu_7_6_7,0.11270152648289929,0.02204562558994472,0.14847769391374827,12.695641593718822
13200,relu_22_6_28,0.11974544843037857,0.022047255062193884,0.1484831810751436,11.971768926495349
6794,relu_13_12_21,0.12543289025624527,0.022048531215157395,0.14848747831099227,13.157115996210393
1750,relu_6_14_26,0.12113119920094742,0.02205568365458359,0.14851156067654664,11.427487586459687
1612,relu_6_9_23,0.1310924919446303,0.022056306958891585,0.14851365916605647,13.229454385091737
12313,relu_20_28_5,0.12122886498769059,0.022058470053360153,0.14852094146402436,11.530169748105237
12335,relu_20_28_27,0.1183996089299513,0.022063938274112536,0.14853934924494766,10.401470115149658
7960,relu_14_28_26,0.13249523957570328,0.02206527305187673,0.14854384218767444,12.8435637540519
7993,relu_14_30_5,0.10974183162053357,0.022065543087457545,0.14854475112725304,9.8378376153668
12503,relu_21_8_6,0.13494501431782974,0.022070153625051752,0.148560269335552,13.856610324347084
11176,relu_19_12_29,0.13568311055501237,0.022073900217946123,0.1485728784736505,13.902308218215694
13258,relu_22_9_5,0.12073110898335708,0.022080351121100173,0.14859458644614268,13.397081704036557
12986,relu_21_25_30,0.10055895328521787,0.022085192796791792,0.14861087711467083,8.847004882992723
5664,relu_11_24_25,0.12390617450078263,0.022089506231059014,0.14862538891810853,11.710024054815168
