,neuron,mae,mse,rmse,Perror
4361,relu_9_30_18,0.25674502663426024,0.10238428072528351,0.3199754376905882,37.59035314526112
14595,relu_24_4_19,0.2467553179722272,0.10238575521779397,0.3199777417536944,36.75950673549792
5583,relu_11_21_25,0.24571591727547273,0.10238986344738457,0.31998416124456,36.414801536608586
10293,relu_18_7_10,0.26087240986637694,0.1024715248234566,0.32011173802823384,37.854260089143004
723,relu_4_30_25,0.2317307304602109,0.1024719501023601,0.32011240229388194,35.202178304786486
2031,relu_6_25_10,0.2436036914139539,0.10249509096943725,0.32014854516214386,36.4589572142653
12679,relu_21_14_20,0.2571809154015027,0.10253250800510855,0.3202069768214124,37.49937613270852
882,relu_5_9_22,0.2675015788536511,0.10255241154683302,0.3202380544951412,37.48827957171535
7352,relu_14_6_12,0.25650452189259154,0.10256062302027388,0.3202508751280375,37.52866286299565
1698,relu_6_12_28,0.25031499676518065,0.10257435487394037,0.32027231362379793,36.40314251720656
4812,relu_10_20_10,0.24627177412803472,0.1026030354746674,0.3203170858300684,36.65870965328194
17516,relu_28_4_24,0.2558468144398175,0.1026143135166215,0.3203346898427042,37.531347111598876
135,relu_4_9_4,0.25138573460392577,0.10261469172552956,0.3203352801761454,37.173927299945504
6211,relu_12_18_5,0.25127823646362124,0.1026180328144462,0.32034049512112295,37.17477388722115
15438,relu_25_8_25,0.25201647095493895,0.10261971727992684,0.3203431242900756,37.08662882581724
759,relu_5_5_7,0.24894441776089296,0.10262824002255777,0.32035642653544155,36.94169454197988
9978,relu_17_22_19,0.266507790611311,0.10264770353822009,0.3203868030025895,38.38848261289454
821,relu_5_7_15,0.243254468963667,0.10264984599317101,0.32039014652946335,36.28155852097935
6963,relu_13_18_28,0.2529923778038464,0.10265381280433404,0.3203963370644771,36.717265186225085
10989,relu_19_6_4,0.23916967325024233,0.10265783679604326,0.3204026167122286,35.96369313513064
3390,relu_8_21_19,0.231760488079115,0.10266201487376947,0.32040913668896753,35.422472216483456
4330,relu_9_29_14,0.25119392685703856,0.10266738596009496,0.320417518185406,37.12275239287689
14022,relu_23_10_13,0.24032791070751772,0.10266980110679509,0.32042128691270666,36.10738468235318
10299,relu_18_7_16,0.2436511665135175,0.1027255580560926,0.3205082807917646,36.47655520505673
15242,relu_24_28_18,0.2505857210617505,0.10277086197618614,0.32057894811759885,36.99163210188442
5082,relu_10_30_10,0.25193481259159667,0.1027748351460647,0.3205851449241912,37.226518386579734
16640,relu_26_26_12,0.24889765791706667,0.10278912156297378,0.32060742593236013,36.909485995602054
1729,relu_6_14_5,0.2581419210892163,0.10278977345022623,0.32060844257478033,37.73834128621212
2281,relu_7_7_17,0.24752690009884462,0.10279791995051273,0.32062114707316597,36.69844211808915
3921,relu_9_14_10,0.25792355947308165,0.10280624083267892,0.3206341230010913,36.97598696478203
4348,relu_9_30_5,0.2303712379198514,0.10281665953391751,0.3206503696145032,34.525672683015564
